0.7	1	0.046442	3.80768	
0.7	1	-0.50791	3.07033	
0.7	1	-0.275312	2.22066	
0.7	1	-0.336164	3.69792	
0.7	1	3.63601	6.07044	
0.7	1	2.26026	4.75846	
0.7	1	2.21221	4.66494	
0.7	1	-0.202033	3.48509	
0.7	1	0.279588	-0.709448	
0.7	1	3.64438	6.16237	
0.7	1	-0.536849	8.05283	
0.7	1	-1.78799	6.47906	
0.7	1	-0.145235	2.63541	
0.7	1	-4.94728	6.43536	
0.7	1	-3.02045	3.88551	
0.7	1	-5.28476	3.57496	
0.7	1	-1.19928	-4.53873	
0.7	1	0.239813	-1.54475	
0.7	1	-7.43801	-1.71749	
0.7	1	-1.00039	-3.7794	
0.7	1	-4.01988	-3.10189	
0.7	1	1.03306	-3.71379	
0.7	1	-1.42427	1.93203	
0.7	1	0.501329	-3.38096	
0.7	1	-2.6181	-5.7008	
0.7	1	-1.37285	-5.03894	
0.7	1	0.06261	-4.08365	
0.7	1	1.06191	-6.52251	
0.7	1	1.25317	-4.10488	
0.7	1	3.97138	-7.58085	
0.7	1	4.17159	-5.52838	
0.7	1	4.03738	-3.93308	
0.7	1	2.68836	-3.33428	
0.7	1	5.01725	-2.61924	
