1.09156	1.09156	-0.0525119	0.0353386	
1.09156	1.09156	0.0275358	-0.0187963	
1.09156	1.09156	0.0418437	-0.0275056	
1.09156	1.09156	-0.0330053	0.0221519	
1.09156	1.09156	-0.0346971	0.0233164	
1.09156	1.09156	-0.0491533	0.0328918	
1.09156	1.09156	0.0286449	-0.0195286	
1.09156	1.09156	0.0194557	-0.0126588	
1.09156	1.09156	0.0518864	-0.0352095	
2.18313	2.18313	-0.0970265	0.0625069	
2.18313	2.18313	0.0528966	-0.0348592	
2.18313	2.18313	0.0811969	-0.05083	
2.18313	2.18313	-0.0795697	0.0510304	
2.18313	2.18313	-0.0736098	0.0473662	
2.18313	2.18313	-0.100887	0.0647247	
2.18313	2.18313	0.0551667	-0.0362788	
2.18313	2.18313	0.0673532	-0.0419616	
2.18313	2.18313	0.0944779	-0.0616988	
3.27469	3.27469	-0.144392	0.0937015	
3.27469	3.27469	0.0890763	-0.0595847	
3.27469	3.27469	0.113513	-0.0706505	
3.27469	3.27469	-0.128369	0.0828626	
3.27469	3.27469	-0.122777	0.0796433	
3.27469	3.27469	-0.153801	0.0994317	
3.27469	3.27469	0.0924667	-0.0616849	
3.27469	3.27469	0.10737	-0.0665175	
3.27469	3.27469	0.146912	-0.0972017	
4.36626	4.36626	-0.206503	0.129733	
4.36626	4.36626	0.145254	-0.154466	
4.36626	4.36626	0.152185	-0.026491	
4.36626	4.36626	-0.194617	0.112012	
4.36626	4.36626	-0.192454	0.121928	
4.36626	4.36626	-0.221636	0.133893	
4.36626	4.36626	0.154905	-0.142958	
4.36626	4.36626	0.153119	0.0058243	
4.36626	4.36626	0.209747	-0.179476	
5.45782	5.45782	-0.279676	0.178855	
5.45782	5.45782	0.265059	-0.229757	
5.45782	5.45782	0.142325	-0.0227795	
5.45782	5.45782	-0.267652	0.162545	
5.45782	5.45782	-0.269346	0.173755	
5.45782	5.45782	-0.296731	0.185332	
5.45782	5.45782	0.262048	-0.212235	
5.45782	5.45782	0.129786	0.010324	
5.45782	5.45782	0.314186	-0.24604	
6.54938	6.54938	-0.358673	0.263721	
6.54938	6.54938	0.472054	-0.22461	
6.54938	6.54938	0.00964353	-0.166102	
6.54938	6.54938	-0.332661	0.258692	
6.54938	6.54938	-0.349965	0.253944	
6.54938	6.54938	-0.366275	0.278734	
6.54938	6.54938	-0.0142641	-0.172207	
6.54938	6.54938	0.449209	-0.229956	
6.54938	6.54938	0.49093	-0.262217	
7.64095	7.64095	-0.474224	0.344138	
7.64095	7.64095	0.65244	-0.335563	
7.64095	7.64095	-0.0272022	-0.166445	
7.64095	7.64095	-0.446887	0.337162	
7.64095	7.64095	-0.46418	0.333054	
7.64095	7.64095	-0.48088	0.358005	
7.64095	7.64095	-0.0441353	-0.173009	
7.64095	7.64095	0.625725	-0.334766	
7.64095	7.64095	0.659341	-0.362576	
8.73251	8.73251	-0.612917	0.442515	
8.73251	8.73251	0.872621	-0.468208	
8.73251	8.73251	-0.0812186	-0.166376	
8.73251	8.73251	-0.583298	0.433189	
8.73251	8.73251	-0.601498	0.429879	
8.73251	8.73251	-0.618973	0.455432	
8.73251	8.73251	-0.0914	-0.175625	
8.73251	8.73251	0.846569	-0.464057	
8.73251	8.73251	0.870113	-0.48675	
9.82407	9.82407	-0.779277	0.562144	
9.82407	9.82407	1.13866	-0.627513	
9.82407	9.82407	-0.148931	-0.166548	
9.82407	9.82407	-0.746904	0.549999	
9.82407	9.82407	-0.766344	0.547721	
9.82407	9.82407	-0.784731	0.573744	
9.82407	9.82407	-0.155244	-0.178955	
9.82407	9.82407	1.11461	-0.621607	
9.82407	9.82407	1.12816	-0.638985	
10.9156	10.9156	-0.700419	0.77573	
10.9156	10.9156	0.378047	-1.4396	
10.9156	10.9156	0.766618	0.610415	
10.9156	10.9156	-0.683848	0.727017	
10.9156	10.9156	-0.675662	0.772046	
10.9156	10.9156	-0.705425	0.766363	
10.9156	10.9156	0.388694	-1.42193	
10.9156	10.9156	0.421077	-1.42812	
10.9156	10.9156	0.810918	0.638083	
12.0072	12.0072	0.271198	1.31645	
12.0072	12.0072	-1.14442	-1.076	
12.0072	12.0072	0.246251	1.26441	
12.0072	12.0072	0.281523	1.28692	
12.0072	12.0072	0.267152	1.30288	
12.0072	12.0072	-1.12153	-1.08351	
12.0072	12.0072	-1.10437	-1.12507	
12.0072	12.0072	1.12578	-0.917589	
12.0072	12.0072	1.17841	-0.968489	
13.0988	13.0988	0.300295	1.61163	
13.0988	13.0988	-1.36132	-1.27421	
13.0988	13.0988	0.27771	1.55694	
13.0988	13.0988	0.311095	1.58067	
13.0988	13.0988	0.298194	1.59482	
13.0988	13.0988	-1.33945	-1.28075	
13.0988	13.0988	-1.32137	-1.31954	
13.0988	13.0988	1.38866	-1.20633	
13.0988	13.0988	1.44618	-1.26323	
14.1903	14.1903	0.330928	1.93682	
14.1903	14.1903	-1.58583	-1.49554	
14.1903	14.1903	0.310426	1.88232	
14.1903	14.1903	0.341588	1.90586	
14.1903	14.1903	0.329857	1.91882	
14.1903	14.1903	-1.56467	-1.50103	
14.1903	14.1903	-1.54566	-1.53566	
14.1903	14.1903	1.66371	-1.52633	
14.1903	14.1903	1.71966	-1.58526	
15.2819	15.2819	1.58071	1.78799	
15.2819	15.2819	1.53997	1.75477	
15.2819	15.2819	1.57274	1.75843	
15.2819	15.2819	1.57031	1.77311	
15.2819	15.2819	-2.35528	-0.534017	
15.2819	15.2819	-2.35853	-0.573422	
15.2819	15.2819	0.405469	-2.68722	
15.2819	15.2819	0.41218	-2.76363	
15.2819	15.2819	-2.36756	-0.516009	
16.3735	16.3735	1.78272	2.07138	
16.3735	16.3735	1.74957	2.04384	
16.3735	16.3735	1.77531	2.04449	
16.3735	16.3735	1.77306	2.05831	
16.3735	16.3735	-2.62255	-0.58845	
16.3735	16.3735	-2.62824	-0.625357	
16.3735	16.3735	0.398736	-3.18439	
16.3735	16.3735	0.401401	-3.2515	
16.3735	16.3735	-2.63	-0.568325	
17.465	17.465	-0.0117308	1.56037	
17.465	17.465	-0.0117031	1.55669	
17.465	17.465	-0.0115539	1.53683	
17.465	17.465	-0.011707	1.5572	
17.465	17.465	0.0231844	-3.08387	
17.465	17.465	0.0235102	-3.12722	
17.465	17.465	4.55013e-08	-4.62167e-09	
17.465	17.465	-9.20879e-09	-1.50518e-08	
17.465	17.465	-4.97738e-09	-2.78566e-08	
18.5566	18.5566	-0.0126008	1.80358	
18.5566	18.5566	-0.0125969	1.80303	
18.5566	18.5566	-0.0124643	1.78404	
18.5566	18.5566	-0.0125991	1.80335	
18.5566	18.5566	0.0250108	-3.57988	
18.5566	18.5566	0.0252501	-3.61412	
18.5566	18.5566	-8.40153e-09	-2.54667e-08	
18.5566	18.5566	1.41518e-08	-1.07973e-08	
18.5566	18.5566	-3.8878e-09	-3.51314e-08	
19.6482	19.6482	-0.0133597	2.04659	
19.6482	19.6482	-0.0133737	2.04873	
19.6482	19.6482	-0.013262	2.03161	
19.6482	19.6482	-0.0133822	2.05004	
19.6482	19.6482	0.0266025	-4.07526	
19.6482	19.6482	0.0267751	-4.10171	
19.6482	19.6482	2.89863e-08	-1.20646e-08	
19.6482	19.6482	8.98324e-09	-6.61705e-09	
19.6482	19.6482	2.18587e-08	-1.64585e-08	
20.7397	20.7397	-2.36471e-08	-2.9773e-08	
20.7397	20.7397	1.11706e-08	-1.86972e-08	
20.7397	20.7397	-1.80889e-08	-2.67514e-08	
20.7397	20.7397	1.90926e-09	-3.03859e-08	
20.7397	20.7397	-8.99664e-10	-4.37114e-08	
20.7397	20.7397	8.99664e-10	-4.37114e-08	
20.7397	20.7397	3.59265e-08	-1.61427e-08	
20.7397	20.7397	4.742e-09	-1.1448e-08	
20.7397	20.7397	-1.04054e-08	-4.79348e-08	
21.8313	21.8313	-4.07119e-09	-2.9471e-08	
21.8313	21.8313	-1.89291e-09	-3.13724e-08	
21.8313	21.8313	-3.0982e-08	-3.4706e-08	
21.8313	21.8313	1.23853e-08	-4.74132e-08	
21.8313	21.8313	-2.39915e-09	-4.37114e-08	
21.8313	21.8313	2.39915e-09	-4.37114e-08	
21.8313	21.8313	1.29637e-08	-1.9943e-08	
21.8313	21.8313	6.38329e-09	-1.66953e-08	
21.8313	21.8313	-5.1787e-10	-2.95864e-08	
22.9228	22.9228	-1.14103e-08	-2.27733e-08	
22.9228	22.9228	-1.16926e-08	-1.3563e-08	
22.9228	22.9228	-3.4759e-08	-1.72377e-08	
22.9228	22.9228	-1.23921e-08	-2.73312e-08	
22.9228	22.9228	1.51827e-08	-4.37114e-08	
22.9228	22.9228	-1.51827e-08	-4.37114e-08	
22.9228	22.9228	2.82454e-08	-1.44181e-08	
22.9228	22.9228	1.40078e-08	-2.93624e-08	
22.9228	22.9228	5.12145e-09	-2.63725e-08	
24.0144	24.0144	-1.74057e-08	-1.1999e-08	
24.0144	24.0144	-2.53709e-08	-1.765e-08	
24.0144	24.0144	-3.81865e-08	-1.49184e-08	
24.0144	24.0144	-1.47864e-08	-1.65478e-08	
24.0144	24.0144	8.01604e-09	-4.37114e-08	
24.0144	24.0144	-8.01604e-09	-4.37114e-08	
24.0144	24.0144	1.20375e-08	-2.58564e-08	
24.0144	24.0144	-1.22938e-08	-1.40069e-08	
24.0144	24.0144	-1.8372e-08	-4.63311e-08	
25.106	25.106	-1.5041e-08	4.25309e-09	
25.106	25.106	-6.9878e-10	1.02215e-08	
25.106	25.106	-4.38345e-08	-5.86782e-09	
25.106	25.106	-2.97376e-10	-3.01555e-08	
25.106	25.106	2.88324e-08	-4.37114e-08	
25.106	25.106	-2.88324e-08	-4.37114e-08	
25.106	25.106	1.58338e-08	-8.17127e-09	
25.106	25.106	-8.17028e-09	-1.79732e-08	
25.106	25.106	-1.13275e-08	-2.58632e-08	
26.1975	26.1975	-1.45934e-08	-2.87774e-08	
26.1975	26.1975	-5.31857e-09	-3.10187e-08	
26.1975	26.1975	-4.61418e-08	-2.75601e-08	
26.1975	26.1975	-6.90916e-09	-2.49935e-08	
26.1975	26.1975	8.12129e-09	-4.37114e-08	
26.1975	26.1975	-8.12129e-09	-4.37114e-08	
26.1975	26.1975	-1.96508e-10	-2.262e-08	
26.1975	26.1975	6.83048e-09	-1.83969e-08	
26.1975	26.1975	-7.96852e-09	-3.07604e-08	
27.2891	27.2891	-1.58521e-08	-2.14181e-08	
27.2891	27.2891	-1.20741e-08	-1.74859e-08	
27.2891	27.2891	-2.52046e-08	-2.37946e-08	
27.2891	27.2891	-1.24683e-08	-3.09625e-08	
27.2891	27.2891	-4.17994e-09	-4.37114e-08	
27.2891	27.2891	4.17994e-09	-4.37114e-08	
27.2891	27.2891	3.81018e-08	-1.64619e-08	
27.2891	27.2891	-2.35794e-09	-2.82078e-08	
27.2891	27.2891	2.01879e-08	-1.34958e-08	
28.3807	28.3807	-1.25796e-08	-3.11646e-08	
28.3807	28.3807	9.19086e-09	-1.72336e-08	
28.3807	28.3807	-1.03164e-08	-2.44681e-08	
28.3807	28.3807	-9.41441e-09	-2.22349e-08	
28.3807	28.3807	4.93601e-09	-4.37114e-08	
28.3807	28.3807	-4.93601e-09	-4.37114e-08	
28.3807	28.3807	4.48317e-08	-1.07302e-08	
28.3807	28.3807	-3.14666e-09	-1.50746e-08	
28.3807	28.3807	-6.98716e-09	-3.70735e-08	
29.4722	29.4722	-1.03467e-08	-1.09735e-08	
29.4722	29.4722	8.29136e-09	-1.33168e-09	
29.4722	29.4722	-3.19639e-08	-1.02016e-08	
29.4722	29.4722	2.72318e-09	-1.89839e-08	
29.4722	29.4722	1.13243e-08	-4.37114e-08	
29.4722	29.4722	-1.13243e-08	-4.37114e-08	
29.4722	29.4722	-1.00539e-08	-2.58786e-08	
29.4722	29.4722	-7.18388e-09	-1.9325e-08	
29.4722	29.4722	-2.31802e-09	-1.62757e-08	
30.5638	30.5638	9.28805e-09	-2.34911e-08	
30.5638	30.5638	1.34294e-08	-1.51719e-08	
30.5638	30.5638	-9.7781e-09	-1.79469e-08	
30.5638	30.5638	4.33941e-09	-2.06413e-08	
30.5638	30.5638	8.72386e-09	-4.37114e-08	
30.5638	30.5638	-8.72386e-09	-4.37114e-08	
30.5638	30.5638	4.72529e-08	-2.48165e-08	
30.5638	30.5638	1.4714e-08	-1.43974e-08	
30.5638	30.5638	9.56283e-09	-4.94386e-08	
31.6554	31.6554	6.38041e-09	-1.80516e-08	
31.6554	31.6554	1.36747e-09	-1.69272e-08	
31.6554	31.6554	-6.77559e-09	-1.87872e-08	
31.6554	31.6554	1.39653e-09	-2.107e-08	
31.6554	31.6554	1.09639e-08	-4.37114e-08	
31.6554	31.6554	-1.09639e-08	-4.37114e-08	
31.6554	31.6554	2.3824e-08	-8.74667e-09	
31.6554	31.6554	-7.40876e-10	-2.38068e-08	
31.6554	31.6554	-2.24363e-08	-3.85024e-08	
32.7469	32.7469	1.08978e-08	-6.14765e-09	
32.7469	32.7469	6.62416e-09	-3.18925e-09	
32.7469	32.7469	-8.70722e-09	-1.52276e-08	
32.7469	32.7469	4.6783e-09	-2.84992e-08	
32.7469	32.7469	1.63318e-08	-4.37114e-08	
