1714636935	1.49938	2.30472	0.35
1714636936	0.205515	-2.02604	0.35
1714636937	-1.52375	-3.27896	0.35
1714636938	-0.860971	-2.98718	0.35
1714636939	-0.0339923	-2.47892	0.35
1714636940	0.57781	-3.73983	0.35
1714636941	0.634208	-2.51612	0.35
1714636942	2.07368	-4.48449	0.35
1714636943	2.25677	-3.35644	0.35
1714636944	1.90077	-2.47234	0.35
1714636945	1.29012	-2.18032	0.35
1714636946	2.50898	-1.89687	0.35
1957747793	-0.214901	2.64985	0.4375
1957747794	-0.727099	2.12178	0.4375
1957747795	-0.536469	1.39415	0.4375
1957747796	-0.556966	2.59993	0.4375
1957747797	2.31704	4.17778	0.4375
1957747798	1.68101	3.24277	0.4375
1957747798	1.64134	3.18836	0.4375
1957747799	-0.525257	2.42769	0.4375
1957747800	0.088977	-0.582755	0.4375
1957747797	2.39486	4.2014	0.4375
1957747801	-0.359779	5.70578	0.4375
1957747802	-1.10244	4.48474	0.4375
1957747803	-0.46424	1.77756	0.4375
1957747804	-3.15354	4.52869	0.4375
1957747805	-1.89176	2.56982	0.4375
1957747806	-3.3019	2.71003	0.4375
1957747807	-0.912923	-3.07511	0.4375
1957747808	0.209705	-1.17316	0.4375
1957747809	-4.753	-1.22729	0.4375
1957747810	-0.698923	-2.59853	0.4375
1957747811	-2.35688	-1.97817	0.4375
1957747812	0.644572	-2.64818	0.4375
1957747813	1.35804	2.24234	0.4375
1957747814	0.269531	-2.37765	0.4375
1957747815	-1.822	-3.87234	0.4375
1957747816	-1.0549	-3.5078	0.4375
1957747817	-0.0215917	-2.88997	0.4375
1957747818	0.6937	-4.43534	0.4375
1957747819	0.778829	-2.94496	0.4375
1957747820	2.5363	-5.28596	0.4375
1957747821	2.7266	-3.93187	0.4375
1957747822	2.39548	-2.86483	0.4375
1957747823	1.60845	-2.50665	0.4375
1957747824	3.11012	-2.12212	0.4375
424238335	-0.0766674	3.06939	0.525
424238336	-0.562747	2.48515	0.525
424238337	-0.312408	1.62829	0.525
424238338	-0.404685	2.99043	0.525
424238339	2.72005	4.81713	0.525
424238340	1.65462	3.80335	0.525
424238340	1.60377	3.73897	0.525
424238341	-0.337681	2.80402	0.525
424238342	0.229907	-0.640035	0.525
424238339	2.77106	4.86417	0.525
424238343	-0.404029	6.52288	0.525
424238344	-1.29336	5.16247	0.525
424238345	-0.191907	2.08315	0.525
424238346	-3.73338	5.18932	0.525
424238347	-2.22096	3.03629	0.525
424238348	-3.94208	3.026	0.525
424238349	-1.0206	-3.55926	0.525
424238350	0.293021	-1.30851	0.525
424238351	-5.633	-1.41326	0.525
424238352	-0.619562	-3.01454	0.525
424238353	-2.85155	-2.41117	0.525
424238354	0.828856	-3.00874	0.525
424238355	-0.629035	1.98026	0.525
424238356	0.410587	-2.72076	0.525
424238357	-1.99904	-4.49406	0.525
424238358	-1.16539	-4.02368	0.525
424238359	0.0728526	-3.28895	0.525
424238360	0.848782	-5.13346	0.525
424238361	0.991874	-3.34586	0.525
424238362	3.03118	-6.06216	0.525
424238363	3.23054	-4.47298	0.525
424238364	2.95765	-3.22437	0.525
424238365	1.99672	-2.78817	0.525
424238366	3.75663	-2.29129	0.525
719885386	-0.0139613	3.45254	0.6125
719885387	-0.415926	2.6733	0.6125
719885388	-0.258891	1.83922	0.6125
719885389	-0.511046	2.54944	0.6125
719885390	3.04009	5.64389	0.6125
719885391	1.77582	4.67855	0.6125
719885391	1.72889	4.60431	0.6125
719885392	-0.15508	2.93392	0.6125
719885393	0.0914757	-0.601227	0.6125
719885390	3.04679	5.74337	0.6125
719885394	-0.770886	7.14724	0.6125
719885395	-0.145677	2.17661	0.6125
719885396	-3.24829	6.61605	0.6125
719885397	-2.11172	4.22663	0.6125
719885398	-4.19425	4.23955	0.6125
719885399	-1.77167	-3.611	0.6125
719885400	0.0398682	-1.32262	0.6125
719885401	-1.43165	-3.03769	0.6125
719885402	-3.81944	-1.21836	0.6125
719885403	0.318336	-3.36957	0.6125
719885404	-5.68503	-0.181238	0.6125
719885405	-0.962394	3.23313	0.6125
719885406	0.266336	-2.94754	0.6125
719885407	-3.2624	-4.42324	0.6125
719885408	-2.04491	-4.0707	0.6125
719885409	-0.542288	-3.49931	0.6125
719885410	-0.124299	-5.9077	0.6125
719885411	0.561836	-3.82111	0.6125
719885412	1.82795	-6.43306	0.6125
719885413	2.16565	-4.62273	0.6125
719885414	1.59329	-3.14408	0.6125
719885415	5.60284	-4.24833	0.6125
719885416	6.11138	-2.62799	0.6125
719885417	3.29928	-2.67027	0.6125
1649760492	0.0153179	3.84402	0.7
1649760493	-0.412855	3.00458	0.7
1649760494	-0.226541	2.14542	0.7
1649760495	-0.504123	2.86806	0.7
1649760496	3.45068	6.27957	0.7
1649760497	1.94042	5.21337	0.7
1649760497	1.89356	5.12367	0.7
1649760498	-0.109599	3.27337	0.7
1649760499	0.0947246	-0.573239	0.7
1649760500	3.41555	6.41762	0.7
1649760501	-0.887331	7.89744	0.7
1649760502	-0.114716	2.47876	0.7
1649760503	-3.71212	7.35868	0.7
1649760504	-2.42541	4.75996	0.7
1649760505	-4.83003	4.66267	0.7
1649760506	-2.04458	-3.96627	0.7
1649760507	-0.0427044	-1.35227	0.7
1649760508	-1.27986	-3.43477	0.7
1649760509	-4.55206	-1.27309	0.7
1649760510	0.376325	-3.69712	0.7
1649760511	-6.50124	-0.667124	0.7
1649760512	-1.72913	3.03994	0.7
1649760513	0.324381	-3.24374	0.7
1649760514	-3.52885	-4.95954	0.7
1649760515	-2.31004	-4.4589	0.7
1649760516	-0.511204	-3.82888	0.7
1649760517	-0.151907	-6.61657	0.7
1649760518	0.674888	-4.23465	0.7
1649760519	2.10104	-7.16446	0.7
1649760520	2.53441	-5.12149	0.7
1649760521	1.8877	-3.39645	0.7
1649760522	6.34747	-4.73679	0.7
1649760523	6.97104	-2.82783	0.7
1649760524	3.84682	-2.81393	0.7
596516649	0.118172	4.23711	0.7875
596516650	-0.339577	3.32613	0.7875
596516651	-0.161695	2.46404	0.7875
596516652	-0.416301	3.18458	0.7875
596516653	3.91294	6.90421	0.7875
596516654	2.24205	5.73421	0.7875
596516654	2.20393	5.62542	0.7875
596516655	0.0230722	3.62599	0.7875
596516656	0.0676828	-0.551289	0.7875
596516657	3.82307	7.08926	0.7875
596516658	-1.00593	8.62876	0.7875
596516659	-0.0307614	2.78371	0.7875
596516660	-4.19189	8.08699	0.7875
596516661	-2.80582	5.27935	0.7875
596516662	-5.47913	5.05621	0.7875
596516663	-2.24932	-4.40235	0.7875
596516664	-0.184842	-1.3895	0.7875
596516665	-1.49572	-3.73663	0.7875
596516666	-5.3016	-1.26002	0.7875
596516667	0.372246	-4.03927	0.7875
596516668	-7.28865	-1.13214	0.7875
596516669	-2.18422	2.97409	0.7875
596516670	0.307288	-3.54244	0.7875
596516671	-3.94679	-5.48343	0.7875
596516672	-2.52585	-4.90448	0.7875
596516673	-0.598473	-4.17717	0.7875
596516674	-0.201724	-7.32702	0.7875
596516675	0.715343	-4.62974	0.7875
596516676	2.35904	-7.89172	0.7875
596516677	2.87291	-5.6268	0.7875
596516678	2.12591	-3.66698	0.7875
596516679	7.07004	-5.23578	0.7875
596516680	7.82278	-3.03234	0.7875
596516681	4.3718	-2.97095	0.7875
1189641421	0.251934	4.62814	0.875
1189641422	-0.230769	3.64279	0.875
1189641423	-0.0714563	2.78898	0.875
1189641424	-0.291075	3.49759	0.875
1189641425	4.38905	7.51586	0.875
1189641426	2.56626	6.24836	0.875
1189641426	2.54304	6.11637	0.875
1189641427	0.19718	3.97296	0.875
1189641428	0.0304179	-0.504989	0.875
1189641429	4.22118	7.7627	0.875
1189641430	-1.13005	9.34249	0.875
1189641431	0.0790159	3.08823	0.875
1189641432	-4.68651	8.8043	0.875
1189641433	-3.22392	5.80145	0.875
1189641434	-6.14513	5.43178	0.875
1189641435	-2.44288	-4.82971	0.875
1189641436	-0.373379	-1.39105	0.875
1189641437	-1.73691	-4.0237	0.875
1189641438	-6.10102	-1.23027	0.875
1189641439	0.355292	-4.37015	0.875
1189641440	-8.06497	-1.62392	0.875
1189641441	-2.70388	2.81375	0.875
1189641442	0.275819	-3.83133	0.875
1189641443	-4.37458	-6.0054	0.875
1189641444	-2.73104	-5.33493	0.875
1189641445	-0.69384	-4.51117	0.875
1189641446	-0.258559	-8.03788	0.875
1189641447	0.747718	-5.02062	0.875
1189641448	2.62163	-8.61476	0.875
1189641449	3.22383	-6.12938	0.875
1189641450	2.37091	-3.92224	0.875
1189641451	7.78983	-5.73625	0.875
1189641452	8.68435	-3.22692	0.875
1189641453	4.91254	-3.1111	0.875
1025202362	0.418159	5.01799	0.9625
1025202363	-0.0835024	3.95353	0.9625
1025202364	0.0489605	3.11581	0.9625
1025202365	-0.126668	3.80565	0.9625
1025202366	4.87852	8.11482	0.9625
1025202367	2.90587	6.76533	0.9625
1025202368	2.90482	6.60547	0.9625
1025202369	0.415252	4.31029	0.9625
1025202370	-0.0171624	-0.43593	0.9625
1025202371	4.60216	8.44272	0.9625
1025202372	-1.2609	10.0399	0.9625
1025202373	0.218541	3.38995	0.9625
1025202374	-5.19685	9.51109	0.9625
1025202375	-3.67965	6.32774	0.9625
1025202376	-6.82847	5.78903	0.9625
1025202377	-2.62408	-5.24683	0.9625
1025202378	-0.614422	-1.35594	0.9625
1025202379	-2.00483	-4.29996	0.9625
1025202380	-6.94	-1.1963	0.9625
1025202381	0.324867	-4.691	0.9625
1025202382	-8.83352	-2.1313	0.9625
1025202383	-3.28407	2.57247	0.9625
1025202384	0.229548	-4.11203	0.9625
1025202385	-4.81045	-6.53064	0.9625
1025202386	-2.92534	-5.75027	0.9625
1025202387	-0.797481	-4.83243	0.9625
1025202388	-0.320685	-8.75005	0.9625
1025202389	0.772331	-5.40927	0.9625
1025202390	2.88971	-9.33472	0.9625
1025202391	3.58708	-6.63071	0.9625
1025202392	2.62285	-4.16423	0.9625
1025202393	8.50669	-6.23905	0.9625
1025202394	9.55515	-3.41362	0.9625
1025202395	5.4676	-3.23754	0.9625
1350490027	0.856559	5.26882	1.05
1350490028	1.37307	3.79999	1.05
1350490029	1.1061	3.23116	1.05
1350490030	1.10432	4.39734	1.05
1350490031	1.75101	8.71527	1.05
1350490032	-1.43306	8.13286	1.05
1350490033	-1.19543	7.92656	1.05
1350490034	0.771516	11.7911	1.05
1350490035	1.31774	3.35077	1.05
1350490036	1.82418	4.28207	1.05
1350490037	-1.17933	-1.06388	1.05
1350490038	-6.27477	7.88849	1.05
1350490039	-0.508085	9.05379	1.05
1350490040	-4.35436	7.48638	1.05
1350490041	-0.837375	-4.91181	1.05
1350490042	-2.6681	-2.44675	1.05
1350490043	-0.436103	-5.57362	1.05
1350490044	0.664006	-4.82509	1.05
1350490045	-0.708865	-4.66876	1.05
1350490046	-0.20621	-5.38133	1.05
1350490047	-3.75223	-6.47123	1.05
1350490048	-3.23951	-9.02464	1.05
1350490049	-0.489323	-9.18707	1.05
1350490050	3.69657	-10.1949	1.05
1350490051	2.3906	-6.01518	1.05
1350490052	0.903018	-5.04448	1.05
1350490053	3.31279	-5.16928	1.05
1350490054	6.2113	-5.34651	1.05
783368690	1.04679	5.64571	1.1375
783368691	1.61769	4.10764	1.1375
783368692	1.31003	3.52933	1.1375
783368693	1.35002	4.71796	1.1375
783368694	2.16951	9.29123	1.1375
783368695	-1.48043	8.65785	1.1375
783368696	-1.10371	8.44127	1.1375
783368697	0.700982	12.5878	1.1375
783368698	1.56307	3.62275	1.1375
783368699	2.10268	4.6083	1.1375
783368700	-1.38244	-1.09162	1.1375
783368701	-6.76793	8.46636	1.1375
783368702	-0.750078	9.57672	1.1375
783368703	-4.97781	7.71298	1.1375
783368704	-1.02933	-5.24389	1.1375
783368705	-3.15858	-2.57836	1.1375
783368706	-0.540689	-5.92271	1.1375
783368707	0.579044	-5.1608	1.1375
783368708	-0.970336	-5.05346	1.1375
783368709	-0.364233	-5.72081	1.1375
783368710	-4.19872	-6.97378	1.1375
783368711	-3.46334	-9.74329	1.1375
783368712	-0.425151	-9.87282	1.1375
783368713	4.07566	-10.8417	1.1375
783368714	2.60785	-6.25037	1.1375
783368715	0.818765	-5.37203	1.1375
783368716	3.79337	-5.65174	1.1375
783368717	6.87733	-5.48859	1.1375
1102520059	1.25512	6.02147	1.225
1102520060	1.87826	4.41649	1.225
1102520061	1.52825	3.8332	1.225
1102520062	1.61173	5.03604	1.225
1102520063	2.63909	9.85889	1.225
1102520064	-1.52117	9.18663	1.225
1102520065	-0.97587	8.99559	1.225
1102520066	0.617803	13.3737	1.225
1102520067	1.82901	3.8922	1.225
1102520068	2.38757	4.93511	1.225
1102520069	-1.60466	-1.10968	1.225
1102520070	-7.25485	9.02633	1.225
1102520071	-1.02558	10.0355	1.225
1102520072	-5.64878	7.9132	1.225
1102520073	-1.24455	-5.57622	1.225
1102520074	-3.70364	-2.7023	1.225
1102520075	-0.662251	-6.26191	1.225
1102520076	0.472304	-5.48411	1.225
1102520073	-1.25947	-5.44626	1.225
1102520077	-0.543749	-6.05594	1.225
1102520078	-4.65543	-7.48501	1.225
1102520079	-3.67238	-10.4701	1.225
1102520080	-0.339318	-10.5556	1.225
1102520081	4.45459	-11.4761	1.225
1102520082	2.85342	-6.47675	1.225
1102520083	0.71305	-5.68311	1.225
1102520084	4.3054	-6.12183	1.225
1102520085	7.56612	-5.61941	1.225
2044897763	1.48151	6.39527	1.3125
2044897764	2.15471	4.7263	1.3125
2044897765	1.76072	4.14265	1.3125
2044897766	1.88892	5.35139	1.3125
2044897767	3.15737	10.4176	1.3125
2044897768	-1.55429	9.71451	1.3125
2044897769	-0.844403	9.59837	1.3125
2044897770	0.521934	14.1493	1.3125
2044897771	2.11723	4.15822	1.3125
2044897772	2.67576	5.2622	1.3125
2044897773	-1.84472	-1.11705	1.3125
2044897774	-7.74083	9.56617	1.3125
2044897775	-1.30396	10.4275	1.3125
2044897776	-6.35796	8.09183	1.3125
2044897777	-1.4837	-5.90881	1.3125
2044897778	-4.30304	-2.81866	1.3125
2044897779	-0.80527	-6.5933	1.3125
2044897780	0.341419	-5.79367	1.3125
2044897777	-1.57507	-5.84425	1.3125
2044897781	-0.746606	-6.38712	1.3125
2044897782	-5.11972	-8.00589	1.3125
2044897783	-3.86383	-11.205	1.3125
2044897784	-0.230857	-11.2349	1.3125
2044897785	4.83314	-12.099	1.3125
2044897786	3.12248	-6.70823	1.3125
2044897787	0.582983	-5.97638	1.3125
2044897788	4.85962	-6.56843	1.3125
2044897789	8.27647	-5.7407	1.3125
1967513926	1.72709	6.76673	1.4
1967513927	2.44687	5.03682	1.4
1967513928	2.00733	4.45762	1.4
1967513929	2.18099	5.66381	1.4
1967513930	3.72129	10.966	1.4
1967513931	-1.57096	10.2373	1.4
1967513932	-0.736357	10.2218	1.4
1967513933	0.413031	14.9144	1.4
1967513934	2.42951	4.42015	1.4
1967513935	2.96375	5.58872	1.4
1967513936	-2.10103	-1.11251	1.4
1967513937	-8.23178	10.0874	1.4
1967513938	-1.56775	10.7865	1.4
1967513939	-7.09505	8.25027	1.4
1967513940	-1.74722	-6.24035	1.4
1967513941	-4.95563	-2.92751	1.4
1967513942	-0.972553	-6.9188	1.4
1967513943	0.183905	-6.08981	1.4
1967513944	-1.91903	-6.2451	1.4
1967513945	-0.974558	-6.71405	1.4
1967513946	-5.58888	-8.53726	1.4
1967513947	-4.0348	-11.948	1.4
1967513948	-0.0988278	-11.9097	1.4
1967513949	5.21129	-12.7104	1.4
1967513950	3.41126	-6.9464	1.4
1967513951	0.425605	-6.25258	1.4
1967513952	5.46566	-6.99304	1.4
1967513953	9.00688	-5.85198	1.4
1365180540	1.99412	7.13672	1.4875
1365180541	2.7541	5.34788	1.4875
1365180542	2.26766	4.7781	1.4875
1365180543	2.48712	5.97293	1.4875
1365180544	4.32774	11.5014	1.4875
1365180545	-1.55446	10.757	1.4875
1365180546	-0.626774	10.8295	1.4875
1365180547	0.290377	15.6683	1.4875
1365180548	2.7675	4.67797	1.4875
1365180549	3.2476	5.91313	1.4875
1365180550	-2.37177	-1.0947	1.4875
1365180551	-8.73179	10.5947	1.4875
1365180552	-1.85786	11.1469	1.4875
1365180553	-7.85266	8.38818	1.4875
1365180554	-2.03619	-6.56956	1.4875
1365180555	-5.6596	-3.02911	1.4875
1365180556	-1.16516	-7.23999	1.4875
1365180557	-0.0020709	-6.37332	1.4875
1365180558	-2.29461	-6.6467	1.4875
1365180559	-1.22896	-7.03626	1.4875
1365180560	-6.06008	-9.07996	1.4875
1365180561	-4.18244	-12.6985	1.4875
1365180562	0.0574746	-12.5791	1.4875
1365180563	5.58922	-13.3106	1.4875
1365180564	3.7196	-7.18841	1.4875
1365180565	0.238861	-6.51288	1.4875
1365180566	6.12744	-7.40101	1.4875
1365180567	9.75562	-5.95254	1.4875
1540383426	3.1527	7.80647	1.575
1540383427	3.35978	8.16853	1.575
1540383428	2.91012	7.47294	1.575
1540383429	3.04763	7.52808	1.575
1540383430	3.8906	9.13079	1.575
1540383431	0.305248	3.24317	1.575
1540383432	-2.45733	-2.99713	1.575
1540383433	-2.00583	-3.57106	1.575
1540383434	-2.19927	-3.69288	1.575
1540383435	-4.8413	-2.52142	1.575
1540383436	-2.98954	-4.04995	1.575
1540383437	-5.20903	-6.53594	1.575
1540383438	1.44299	-6.77452	1.575
1540383439	-2.88023	-4.5423	1.575
1540383440	4.47346	-8.66478	1.575
304089172	3.78182e-09	-4.37114e-08	1.575
304089172	-3.78182e-09	-4.37114e-08	1.575
1303455736	3.4842	8.36472	1.6625
1303455737	3.68937	8.70473	1.6625
1303455738	3.21275	8.02754	1.6625
1303455739	3.3687	8.04101	1.6625
1303455740	4.25451	9.72367	1.6625
1303455741	0.180432	3.52386	1.6625
1303455742	-2.82059	-3.19162	1.6625
1303455743	-2.30193	-3.7781	1.6625
1303455744	-2.41363	-4.02866	1.6625
1303455745	-5.45253	-2.79982	1.6625
1303455746	-3.31651	-4.24468	1.6625
1303455747	-5.63602	-7.04404	1.6625
1303455748	1.70254	-7.24161	1.6625
1303455749	-3.02613	-4.86692	1.6625
1303455750	5.07483	-9.19007	1.6625
35005211	1.69376e-08	-4.37114e-08	1.6625
35005211	-1.69376e-08	-4.37114e-08	1.6625
521595368	3.8439	8.92867	1.75
521595369	4.04228	9.24132	1.75
521595370	3.53751	8.59096	1.75
521595371	3.71774	8.55041	1.75
521595372	4.6332	10.3203	1.75
521595373	0.00224258	3.8205	1.75
521595374	-3.27726	-3.39539	1.75
521595375	-2.71443	-3.95818	1.75
521595376	-2.61547	-4.34872	1.75
521595377	-6.13059	-3.12128	1.75
521595378	-3.64643	-4.41413	1.75
521595379	-6.07026	-7.57875	1.75
521595380	1.97689	-7.7483	1.75
521595381	-3.01774	-5.16001	1.75
521595382	5.71839	-9.7274	1.75
294702567	2.56032e-08	-4.37114e-08	1.75
294702567	-2.56032e-08	-4.37114e-08	1.75
1726956429	4.23821	9.49557	1.8375
1726956430	4.4238	9.77565	1.8375
1726956431	3.89274	9.15997	1.8375
1726956432	4.10356	9.05032	1.8375
1726956433	5.02464	10.9199	1.8375
1726956434	-0.20892	4.12133	1.8375
1726956435	-3.8661	-3.6966	1.8375
1726956436	-3.37621	-4.26539	1.8375
1726956437	-2.78499	-4.49834	1.8375
1726956438	-6.8811	-3.52348	1.8375
1726956439	-4.00837	-4.608	1.8375
1726956440	-6.4628	-8.1954	1.8375
1726956441	2.25077	-8.33248	1.8375
1726956442	-2.74952	-5.12932	1.8375
1726956443	6.40431	-10.2737	1.8375
336465782	2.01869e-08	-4.37114e-08	1.8375
336465782	-2.01869e-08	-4.37114e-08	1.8375
861021530	4.67218	10.0635	1.925
861021531	4.83858	10.3059	1.925
861021532	4.28896	9.73098	1.925
861021533	4.53721	9.53575	1.925
861021534	5.42514	11.5218	1.925
861021535	-0.383987	4.4204	1.925
861021536	-4.43369	-4.1233	1.925
861021537	-3.89827	-4.91286	1.925
861021538	-3.09343	-4.42006	1.925
861021539	-7.65807	-3.98568	1.925
861021540	-4.42928	-4.89308	1.925
861021541	-6.75014	-8.91286	1.925
861021542	2.59532	-8.92826	1.925
861021543	-2.85941	-4.60828	1.925
861021544	7.14888	-10.794	1.925
278722862	2.9569e-08	-4.37114e-08	1.925
278722862	-2.9569e-08	-4.37114e-08	1.925
233665123	5.117	10.6088	2.0125
233665124	5.26146	10.8176	2.0125
233665125	4.69164	10.2855	2.0125
233665126	4.99726	9.99479	2.0125
233665127	5.80937	12.1168	2.0125
233665128	-0.549681	4.75148	2.0125
233665129	-4.90623	-4.48784	2.0125
233665130	-4.1881	-5.35607	2.0125
233665131	-3.53493	-4.40781	2.0125
233665132	-8.42642	-4.42296	2.0125
233665133	-4.87153	-5.16157	2.0125
233665134	-6.99566	-9.63221	2.0125
233665135	3.03223	-9.44991	2.0125
233665136	-3.35898	-4.38839	2.0125
233665137	7.92258	-11.2682	2.0125
2145174067	7.04404e-09	-4.37114e-08	2.0125
2145174067	-7.04404e-09	-4.37114e-08	2.0125
468703135	0.373701	0.14976	2.1
468703136	0.0506175	0.0202848	2.1
468703137	0.605569	0.24268	2.1
468703138	-1.86155	-0.74601	2.1
468703139	0.831663	0.333286	2.1
1101513929	0.321844	0.621524	2.1
1101513929	0.316538	0.611279	2.1
1101513929	0.266715	0.515063	2.1
1101513930	-0.515068	-0.994667	2.1
1101513931	-0.390029	-0.753199	2.1
1801979802	1.10983e-08	-4.37114e-08	2.1
1801979802	-1.10983e-08	-4.37114e-08	2.1
1315634022	0.410444	0.163812	2.1875
1315634023	0.0586604	0.0234118	2.1875
1315634024	0.648623	0.258871	2.1875
1315634025	-2.01713	-0.805055	2.1875
1315634026	0.899403	0.35896	2.1875
635723058	0.342619	0.664145	2.1875
635723058	0.336609	0.652496	2.1875
635723058	0.282364	0.547346	2.1875
635723059	-0.544144	-1.05479	2.1875
635723060	-0.417448	-0.809197	2.1875
1369133069	2.47413e-08	-4.37114e-08	2.1875
1369133069	-2.47413e-08	-4.37114e-08	2.1875
1125898167	0.448155	0.177913	2.275
1125898168	0.0670728	0.0266271	2.275
1125898169	0.695034	0.275922	2.275
1125898170	-2.18478	-0.867339	2.275
1125898171	0.97452	0.386875	2.275
1059961393	0.365229	0.710627	2.275
1059961393	0.358401	0.697341	2.275
1059961393	0.299225	0.582203	2.275
1059961394	-0.575399	-1.11956	2.275
1059961395	-0.447456	-0.870616	2.275
2089018456	2.39088e-08	-4.37114e-08	2.275
2089018456	-2.39088e-08	-4.37114e-08	2.275
628175011	0.486813	0.191975	2.3625
628175012	0.0757558	0.0298742	2.3625
628175013	0.745285	0.293903	2.3625
628175014	-2.36635	-0.933173	2.3625
628175015	1.0585	0.41742	2.3625
