3.23306	0	1	0	
3.23306	0	0.999423	0.0339566	
3.23306	0	0.997694	0.0678741	
3.23306	0	0.994814	0.101713	
3.23306	0	0.990786	0.135435	
3.23306	0	0.985616	0.169001	
3.23306	0	0.979309	0.202372	
3.23306	0	0.971872	0.235509	
3.23306	0	0.963315	0.268375	
3.23306	0	0.953646	0.300931	
3.23306	0	0.942877	0.33314	
3.23306	0	0.931021	0.364965	
3.23306	0	0.918091	0.396369	
3.23306	0	0.904103	0.427315	
3.23306	0	0.889071	0.457769	
3.23306	0	0.873014	0.487695	
3.23306	0	0.85595	0.517058	
3.23306	0	0.837899	0.545825	
3.23306	0	0.818881	0.573963	
3.23306	0	0.798919	0.601438	
3.23306	0	0.778036	0.62822	
3.23306	0	0.756255	0.654277	
3.23306	0	0.733602	0.67958	
3.23306	0	0.710102	0.704098	
3.23306	0	0.685784	0.727805	
3.23306	0	0.660675	0.750672	
3.23306	0	0.634804	0.772674	
3.23306	0	0.6082	0.793784	
3.23306	0	0.580895	0.813978	
3.23306	0	0.55292	0.833234	
3.23306	0	0.524307	0.851529	
3.23306	0	0.49509	0.868842	
3.23306	0	0.465302	0.885152	
3.23306	0	0.434976	0.900442	
3.23306	0	0.40415	0.914693	
3.23306	0	0.372857	0.927889	
3.23306	0	0.341133	0.940015	
3.23306	0	0.309017	0.951057	
3.23306	0	0.276544	0.961001	
3.23306	0	0.243752	0.969838	
3.23306	0	0.210679	0.977555	
3.23306	0	0.177363	0.984145	
3.23306	0	0.143843	0.989601	
3.23306	0	0.110156	0.993914	
3.23306	0	0.0763425	0.997082	
3.23306	0	0.0424409	0.999099	
3.23306	0	0.0084903	0.999964	
3.23306	0	-0.0254701	0.999676	
3.23306	0	-0.059401	0.998234	
3.23306	0	-0.0932635	0.995641	
3.23306	0	-0.127018	0.9919	
3.23306	0	-0.160627	0.987015	
3.23306	0	-0.19405	0.980992	
3.23306	0	-0.227249	0.973837	
3.23306	0	-0.260186	0.965558	
3.23306	0	-0.292823	0.956167	
3.23306	0	-0.325123	0.945672	
3.23306	0	-0.357047	0.934086	
3.23306	0	-0.38856	0.921423	
3.23306	0	-0.419624	0.907698	
3.23306	0	-0.450205	0.892925	
3.23306	0	-0.480266	0.877123	
3.23306	0	-0.509773	0.860309	
3.23306	0	-0.538692	0.842503	
3.23306	0	-0.56699	0.823725	
3.23306	0	-0.594634	0.803996	
3.23306	0	-0.621592	0.783341	
3.23306	0	-0.647833	0.761782	
3.23306	0	-0.673327	0.739344	
3.23306	0	-0.698045	0.716054	
3.23306	0	-0.721957	0.691938	
3.23306	0	-0.745037	0.667024	
3.23306	0	-0.767257	0.64134	
3.23306	0	-0.788592	0.614917	
3.23306	0	-0.809018	0.587784	
3.23306	0	-0.828511	0.559974	
3.23306	0	-0.847048	0.531517	
3.23306	0	-0.864608	0.502448	
3.23306	0	-0.88117	0.472799	
3.23306	0	-0.896717	0.442604	
3.23306	0	-0.911229	0.4119	
3.23306	0	-0.92469	0.38072	
3.23306	0	-0.937085	0.349101	
3.23306	0	-0.948399	0.317079	
3.23306	0	-0.958619	0.284692	
3.23306	0	-0.967733	0.251976	
3.23306	0	-0.975732	0.21897	
3.23306	0	-0.982604	0.185711	
3.23306	0	-0.988344	0.152238	
3.23306	0	-0.992943	0.118589	
3.23306	0	-0.996398	0.0848038	
3.23306	0	-0.998703	0.0509205	
3.23306	0	-0.999856	0.0169786	
3.23306	0	-0.999856	-0.016983	
3.23306	0	-0.998702	-0.050925	
3.23306	0	-0.996397	-0.0848082	
3.23306	0	-0.992943	-0.118594	
3.23306	0	-0.988343	-0.152242	
3.23306	0	-0.982604	-0.185715	
3.23306	0	-0.975731	-0.218974	
3.23306	0	-0.967732	-0.251981	
3.23306	0	-0.958618	-0.284696	
3.23306	0	-0.948398	-0.317083	
3.23306	0	-0.937084	-0.349105	
3.23306	0	-0.924689	-0.380724	
3.23306	0	-0.911227	-0.411904	
